,text,label,label_name,text_clean
760,i cant help feeling curious you know after all ive heard,5,fear,i cant help feeling curious you know after all ive heard
761,im still feeling very incredibly overwhelmed with the entire situation,5,fear,im still feeling very incredibly overwhelmed with the entire situation
762,im feeling a little impressed at their creativity,5,fear,im feeling a little impressed at their creativity
763,i feel slightly dazed and tired and angry but that is a normal emotion and mood for me to experience from day to day or week to week,5,fear,i feel slightly dazed and tired and angry but that is a normal emotion and mood for me to experience from day to day or week to week
764,i just feel curious of what my mission is to be,5,fear,i just feel curious of what my mission is to be
765,i have to fight from feeling overwhelmed by it all,5,fear,i have to fight from feeling overwhelmed by it all
766,i was supposed to be working on a grant application but feeling overwhelmed i decided to curl up with my computer and netflix,5,fear,i was supposed to be working on a grant application but feeling overwhelmed i decided to curl up with my computer and netflix
767,i am not sure why i feel the need to share this experience with the world maybe its just that now that its over its actually pretty funny,5,fear,i am not sure why i feel the need to share this experience with the world maybe its just that now that its over its actually pretty funny
768,i just remember feeling so amazed that this little person and i am only a child was my new brother,5,fear,i just remember feeling so amazed that this little person and i am only a child was my new brother
769,i feel like im in this weird in between stage,5,fear,i feel like im in this weird in between stage
770,i get that sick feeling like the one you get when you hear that someone passed away and youre shocked and lightheaded and i realize hes really gone forever,5,fear,i get that sick feeling like the one you get when you hear that someone passed away and youre shocked and lightheaded and i realize hes really gone forever
